borough_pluto,block_pluto,lot_pluto,cd,ct2010,cb2010,schooldist,council,zipcode,firecomp,policeprct,healtharea,sanitboro,sanitdistrict,sanitsub,address_pluto,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,ltdheight,allzoning1,allzoning2,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exemptland,exempttot,yearbuilt,builtcode,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,bbl,condono,tract2010,xcoord,ycoord,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,borough_finance,neighborhood,building class category,tax class at present,block_finance,lot_finance,ease-ment,building class at present,address_finance,apartment number,zip code,residential units,commercial units,total units,land square feet,gross square feet,year built,tax class at time of sale,building class at time of sale,sale price,sale date,price per sqft,bbl_pluto,unit_bbl
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2013, ,R4,44 METROPOLITAN OVAL                     ,3E          ,10462,1,0,1,0,0,0,2,R4,0,2010-05-28,,2039387501.0,2039382013.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2058, ,R4,44 METROPOLITAN OVAL                     ,9B          ,10462,1,0,1,0,0,0,2,R4,80000,2010-12-30,,2039387501.0,2039382058.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2123, ,R4,40 METROPOLITAN OVAL                     ,4C          ,10462,1,0,1,0,0,0,2,R4,142000,2010-12-28,,2039387501.0,2039382123.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2419, ,R4,1450 PARKCHESTER ROAD                    ,4E          ,10462,1,0,1,0,0,0,2,R4,80000,2010-05-26,,2039387501.0,2039382419.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2458, ,R4,1460 PARKCHESTER ROAD                    ,1C          ,10462,1,0,1,0,0,0,2,R4,109000,2010-09-29,,2039387501.0,2039382458.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2468, ,R4,1460 PARKCHESTER ROAD                    ,2E          ,10462,1,0,1,0,0,0,2,R4,79500,2010-11-23,,2039387501.0,2039382468.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2546, ,R4,1470 PARKCHESTER ROAD                    ,4H          ,10462,1,0,1,0,0,0,2,R4,138000,2010-06-25,,2039387501.0,2039382546.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2587, ,R4,1555 UNIONPORT ROAD                      ,2A          ,10462,1,0,1,0,0,0,2,R4,107000,2010-01-29,,2039387501.0,2039382587.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2728, ,R4,1551 UNIONPORT ROAD                      ,3A          ,10462,1,0,1,0,0,0,2,R4,90000,2010-01-07,,2039387501.0,2039382728.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2768, ,R4,1551 UNIONPORT ROAD                      ,8A          ,10462,1,0,1,0,0,0,2,R4,99000,2010-12-15,,2039387501.0,2039382768.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2796, ,R4,1551 UNIONPORT ROAD                      ,11E         ,10462,1,0,1,0,0,0,2,R4,70700,2010-07-21,,2039387501.0,2039382796.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2835, ,R4,1545 UNIONPORT ROAD                      ,4B          ,10462,1,0,1,0,0,0,2,R4,0,2010-12-29,,2039387501.0,2039382835.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2835, ,R4,1545 UNIONPORT ROAD                      ,4B          ,10462,1,0,1,0,0,0,2,R4,0,2010-12-29,,2039387501.0,2039382835.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2835, ,R4,1545 UNIONPORT ROAD                      ,4B          ,10462,1,0,1,0,0,0,2,R4,139000,2010-09-15,,2039387501.0,2039382835.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2835, ,R4,1545 UNIONPORT ROAD                      ,4B          ,10462,1,0,1,0,0,0,2,R4,139000,2010-09-15,,2039387501.0,2039382835.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,2853, ,R4,1545 UNIONPORT ROAD                      ,6D          ,10462,1,0,1,0,0,0,2,R4,95600,2010-05-12,,2039387501.0,2039382853.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3036, ,R4,1521 UNIONPORT RD                        ,4F          ,10462,1,0,1,0,0,0,2,R4,55000,2010-11-29,,2039387501.0,2039383036.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3134, ,R4,2059 MC GRAW AVENUE                      ,3H          ,10462,1,0,1,0,0,0,2,R4,95000,2010-07-15,,2039387501.0,2039383134.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3151, ,R4,2059 MC GRAW AVENUE                      ,6A          ,10462,1,0,1,0,0,0,2,R4,160000,2010-03-03,,2039387501.0,2039383151.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3193, ,R4,2059 MC GRAW AVENUE                      ,11C         ,10462,1,0,1,0,0,0,2,R4,0,2010-01-08,,2039387501.0,2039383193.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3214, ,R4,2053 MCGRAW AVENUE                       ,MH          ,10462,1,0,1,0,0,0,2,R4,145000,2010-05-07,,2039387501.0,2039383214.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3245, ,R4,2053 MCGRAW AVENUE                       ,4G          ,10462,1,0,1,0,0,0,2,R4,114000,2010-08-03,,2039387501.0,2039383245.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3360, ,R4,2049 MCGRAW AVE                          ,2H          ,10462,1,0,1,0,0,0,2,R4,120000,2010-06-15,,2039387501.0,2039383360.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3371, ,R4,2049 MCGRAW AVE                          ,4A          ,10462,1,0,1,0,0,0,2,R4,175000,2010-05-25,,2039387501.0,2039383371.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3407, ,R4,2001 MC GRAW AVENUE                      ,TB          ,10462,1,0,1,0,0,0,2,R4,120000,2010-12-22,,2039387501.0,2039383407.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3441, ,R4,2001 MC GRAW AVENUE                      ,3H          ,10462,1,0,1,0,0,0,2,R4,90000,2010-02-19,,2039387501.0,2039383441.0
BX,3938.0,7501.0,209.0,212.0,2001.0,11.0,18.0,10462.0,E064,43.0,1310.0,3.0,9.0,,62 PARKCHESTER ROAD,R6,C4-2,,,C2-2,,PC,,,C2-2/R6/PC,C4-2,Y,RM,4.0,1.0,,PARKCHESTER SOUTH CON,9273.0,2402218.0,437128.0,1965090.0,36444.0,400684.0,0.0,0.0,0.0,0.0,2.0,39.0,9.0,2659.0,2719.0,229.0,150.0,0.0,0.0,,0.0,Y,5.0,5.0,1896001.0,82368297.0,176922.0,27639182.0,1941.0,,0.0,0.0,,,259.06,2.43,0.0,4.8,2.0,2039387501.0,23.0,212.0,1023285.0,243926.0,4b,,219 007,21503.0,,2039290001.0,12/20/1986,1.0,16v1,2,PARKCHESTER              ,13  CONDOS - ELEVATOR APARTMENTS            ,2,3938,3464, ,R4,2001 MCGRAW AVENUE                       ,6G          ,10462,1,0,1,0,0,0,2,R4,90000,2010-11-09,,2039387501.0,2039383464.0
